model,dataset,pretraining length,ImageNet accuracy,freeze encoder,pretraining scheme,seed,accuracy,balanced accuracy,sensitivity,specificity,precision,dice index,jaccard index,mcc,modified hausdorff distance,area under roc,average precision score,mean dice index,mean jaccard index
ResNet50 Attention U-Net,ACDC,100,0.58,False,simple,123128,0.9948163134910096,,,,,,,,3.1576875079206705,0.9982312110829602,0.965238582624768,0.90629493134022,0.8302696162653956
ResNet50 Attention U-Net,ACDC,100,0.58,True,simple,123124,0.9944416471862908,,,,,,,,3.803159678741606,0.9983074868777008,0.961379496320234,0.9010841079234369,0.8217783605132402
ResNet50 Attention U-Net,ACDC,100,0.58,True,simple,123125,0.99452899770503,,,,,,,,3.7959262711534536,0.99891517591433,0.9634563848410136,0.9021356724828384,0.823332747402617
ResNet50 Attention U-Net,ACDC,100,0.58,True,simple,123126,0.9942281051738772,,,,,,,,3.810682450487479,0.9974849592692866,0.9585775029793324,0.8984576890276816,0.8177062710194462
ResNet50 Attention U-Net,ACDC,100,0.58,True,simple,123127,0.994436146104004,,,,,,,,3.511898726008445,0.9987843349397092,0.959232275370525,0.8999060424754797,0.8199033461148728
ResNet50 Attention U-Net,ACDC,100,0.58,True,simple,123128,0.9944942501280252,,,,,,,,3.6346684135991953,0.9980876493882264,0.9620250640764276,0.9010943567887828,0.8217314517932852
ResNet50 Attention U-Net,ACDC,150,0.623,False,simple,123124,0.9946445389552196,,,,,,,,3.433485376750057,0.9975699958027752,0.9620459391108376,0.9037125716252636,0.8260374011324316
ResNet50 Attention U-Net,ACDC,150,0.623,False,simple,123125,0.9948058669913132,,,,,,,,3.17504290108366,0.9972318973511304,0.9641831199008094,0.9056629777530324,0.8292662426513099
ResNet50 Attention U-Net,ACDC,150,0.623,False,simple,123126,0.9945225334702886,,,,,,,,2.8060665446649526,0.9962793363242572,0.9605898478125292,0.9020242661700808,0.8233326650292536
ResNet50 Attention U-Net,ACDC,150,0.623,False,simple,123127,0.9946509661456358,,,,,,,,3.3631962643603344,0.9976305695836792,0.961875247657306,0.9044778308917162,0.8274907130134546
ResNet50 Attention U-Net,ACDC,150,0.623,False,simple,123128,0.9946673582595212,,,,,,,,3.030204225335357,0.9968839586520092,0.9616911403682192,0.9032635742832164,0.825275302710478
ResNet50 Attention U-Net,ACDC,150,0.623,True,simple,123124,0.9946287395505368,,,,,,,,3.631168277346029,0.9983948036930136,0.964061742079196,0.903530935051008,0.8255924300524806
ResNet50 Attention U-Net,ACDC,150,0.623,True,simple,123125,0.9945955107908636,,,,,,,,3.5858680097306217,0.9987960456839504,0.9628202883489488,0.9032269740042392,0.8252648554588097
ResNet50 Attention U-Net,ACDC,150,0.623,True,simple,123126,0.9946014193607275,,,,,,,,3.519921485096544,0.9979886994264467,0.9633314831000552,0.903429010083253,0.8255436031487093
ResNet50 Attention U-Net,ACDC,150,0.623,True,simple,123127,0.9945597444949168,,,,,,,,3.555806913424057,0.9986014303624196,0.9624263076988306,0.9021790511406416,0.8236223718758936
ResNet50 Attention U-Net,ACDC,150,0.623,True,simple,123128,0.994665506043263,,,,,,,,3.3416463704034425,0.9983228875154612,0.9632015456871108,0.9033029771688708,0.8253472820707092
ResNet50 Attention U-Net,ACDC,200,0.683,False,simple,123124,0.99483316865896,,,,,,,,3.4225429186292016,0.998037149886444,0.964452161510565,0.9065690793950694,0.8308288661064417
ResNet50 Attention U-Net,ACDC,200,0.683,False,simple,123125,0.9948380955542068,,,,,,,,2.903652215871063,0.9980230483884116,0.964424983215976,0.9061486761093646,0.8302239510059629
ResNet50 Attention U-Net,ACDC,200,0.683,False,simple,123126,0.9946401492026876,,,,,,,,2.8511319834135143,0.9977995353085628,0.9640455895256812,0.9038799804830652,0.8263379138127793
ResNet50 Attention U-Net,ACDC,200,0.683,False,simple,123127,0.994710181499412,,,,,,,,3.2462499581988773,0.99667818522592,0.963126719904685,0.9045026098431738,0.8274171337546837
ResNet50 Attention U-Net,ACDC,200,0.683,False,simple,123128,0.9948995150453304,,,,,,,,3.3836654325584177,0.9979036278049506,0.9655233861473342,0.9071765739914318,0.8317193474162043
ResNet50 Attention U-Net,ACDC,200,0.683,True,simple,123124,0.9944751723005651,,,,,,,,3.532510846247843,0.9987981328748998,0.9628575010878498,0.9008256830564694,0.8212241541155776
ResNet50 Attention U-Net,ACDC,200,0.683,True,simple,123125,0.9944434067917364,,,,,,,,3.3825861970298754,0.9985812478986268,0.9629442200467137,0.9000080511446743,0.8197063834275866
ResNet50 Attention U-Net,ACDC,200,0.683,True,simple,123126,0.9945576700127076,,,,,,,,3.377429420661153,0.9982899798772256,0.9637664841660386,0.9021123639121856,0.8234064478936745
ResNet50 Attention U-Net,ACDC,200,0.683,True,simple,123127,0.9945271454887716,,,,,,,,3.675478443505261,0.9967699846922872,0.9612436433883604,0.9020412561348612,0.8232050910715928
ResNet50 Attention U-Net,ACDC,200,0.683,True,simple,123128,0.9945977704946988,,,,,,,,3.6263165633682095,0.998748282882132,0.9636590774675904,0.9033883839717078,0.8253378253250476
ResNet50 Attention U-Net,ACDC,250,0.726,False,simple,123124,0.9948107383200724,,,,,,,,3.3388842891134267,0.9973963016224752,0.963853882414572,0.9060280531349988,0.8299760672793227
ResNet50 Attention U-Net,ACDC,250,0.726,False,simple,123125,0.9947504486808664,,,,,,,,3.1438177386773347,0.9980576015929342,0.9648747241422924,0.90527588265294,0.8288440245795626
ResNet50 Attention U-Net,ACDC,250,0.726,False,simple,123126,0.9947702859169922,,,,,,,,2.946794298494204,0.9964606211789736,0.963664775969896,0.905472332002804,0.8289632406057242
ResNet50 Attention U-Net,ACDC,250,0.726,False,simple,123127,0.9949014228280764,,,,,,,,3.3467918907015086,0.9980977570359484,0.9652821065837774,0.90671498276169,0.8310744286479433
ResNet50 Attention U-Net,ACDC,250,0.726,False,simple,123128,0.9948256486609514,,,,,,,,2.977711844353173,0.997422097330976,0.9643678571373684,0.9061557880028996,0.8302791394731037
ResNet50 Attention U-Net,ACDC,250,0.726,True,simple,123124,0.9947262957808588,,,,,,,,3.551672248116644,0.9983567709879524,0.9637349158798,0.90551775980266,0.8289998859257707
ResNet50 Attention U-Net,ACDC,250,0.726,True,simple,123125,0.994648113732598,,,,,,,,3.2943508604688163,0.9987908057092528,0.9643310294513352,0.9029619992726292,0.8247764533526344
ResNet50 Attention U-Net,ACDC,250,0.726,True,simple,123126,0.9946393157053712,,,,,,,,3.562772334632107,0.9984286735674108,0.9643872206082676,0.9037518806366048,0.8261139523557125
ResNet50 Attention U-Net,ACDC,250,0.726,True,simple,123127,0.9946044569953912,,,,,,,,3.26579979941765,0.9978769607487642,0.962760062488338,0.9032944277669352,0.8254025733197713
ResNet50 Attention U-Net,ACDC,250,0.726,True,simple,123128,0.9945749882347223,,,,,,,,3.3317098263035505,0.9977985011644798,0.9622666993251752,0.9029856139100751,0.8248929999134867
ResNet50 Attention U-Net,ACDC,300,0.739,False,simple,123124,0.9947911233498976,,,,,,,,3.1538177425108445,0.9973265103484312,0.9645704237393664,0.9058208122493584,0.8296148070671215
ResNet50 Attention U-Net,ACDC,300,0.739,False,simple,123125,0.9948400589034404,,,,,,,,3.050154414889796,0.9971226982497464,0.9641016170876308,0.9069027052325768,0.8314349759069205
ResNet50 Attention U-Net,ACDC,300,0.739,False,simple,123126,0.9948540801805156,,,,,,,,3.3080833731973205,0.9959017025144424,0.964427682233976,0.907123770773678,0.8317785434796208
ResNet50 Attention U-Net,ACDC,300,0.739,False,simple,123127,0.9948632671731564,,,,,,,,3.239738942120832,0.9982491846938242,0.964451826637234,0.9069048049722211,0.8313945905365564
ResNet50 Attention U-Net,ACDC,300,0.739,False,simple,123128,0.9948667122953968,,,,,,,,3.052550009604989,0.9968800129093036,0.9640548812639768,0.9063997922623456,0.8305557319418098
ResNet50 Attention U-Net,ACDC,300,0.739,True,simple,123124,0.9945775072488336,,,,,,,,3.684425851702549,0.997604477380212,0.9614831916397916,0.9023521341329924,0.8237259401868312
ResNet50 Attention U-Net,ACDC,300,0.739,True,simple,123125,0.9945696538518984,,,,,,,,3.552431654849294,0.9976515490398796,0.9621301987722988,0.9031763757493744,0.8251714622338758
ResNet50 Attention U-Net,ACDC,300,0.739,True,simple,123126,0.9943769492723902,,,,,,,,3.9740322397619496,0.997695760941015,0.9615604650055,0.900071072868223,0.8199032017813179
ResNet50 Attention U-Net,ACDC,300,0.739,True,simple,123127,0.9944769874724982,,,,,,,,3.14249219680184,0.9984556307908544,0.9616094997588358,0.900940188800424,0.8215199441621194
ResNet50 Attention U-Net,ACDC,300,0.739,True,simple,123128,0.9945560030180752,,,,,,,,3.5502800644314174,0.9978665444004512,0.9618152561429116,0.9021816365666084,0.8234855417392298
Swin U-Net,ACDC,1,0.009,False,advanced,123124,0.9914179226668596,,,,,,,,4.860714693208065,0.9983898065537162,0.9222218915534462,0.8519691014542988,0.7455029879957387
Swin U-Net,ACDC,1,0.009,False,advanced,123125,0.9916187955200668,,,,,,,,4.676028106481065,0.998382290153682,0.9250213993808608,0.8541273414948694,0.7489044763096119
Swin U-Net,ACDC,1,0.009,False,advanced,123126,0.9913543731270388,,,,,,,,5.055482692415214,0.9984082133588512,0.9225964255113112,0.8508143512934501,0.7438189959485957
Swin U-Net,ACDC,1,0.009,False,advanced,123127,0.9914999573249376,,,,,,,,4.7299433671022335,0.9984323473149086,0.9231957322672484,0.8531466291150034,0.747105683818786
Swin U-Net,ACDC,1,0.009,False,advanced,123128,0.9913719321371672,,,,,,,,4.722905614109637,0.9983729040692324,0.9225282823330048,0.8522402302572232,0.7462928580106173
Swin U-Net,ACDC,1,0.009,True,advanced,123124,0.981674542784121,,,,,,,,11.830280935677097,0.9917935615311296,0.7655740157195353,0.7035408339713562,0.546925639066777
Swin U-Net,ACDC,1,0.009,True,advanced,123125,0.9799007308400824,,,,,,,,13.85128549189937,0.9903215854515338,0.7355798138425396,0.6806298512895165,0.5206931349417263
Swin U-Net,ACDC,1,0.009,True,advanced,123126,0.980853566449814,,,,,,,,12.13173126077235,0.9908632891842168,0.7474297946175475,0.6889530417185434,0.5304737524445514
Swin U-Net,ACDC,1,0.009,True,advanced,123127,0.9805236126455694,,,,,,,,12.268178398826263,0.9904574281688212,0.7445655250206795,0.6885215685822966,0.5300908219487052
Swin U-Net,ACDC,1,0.009,True,advanced,123128,0.9802391307504646,,,,,,,,12.992353209710696,0.9906689688948228,0.7414681167883028,0.6837037087691487,0.5248424697638713
Swin U-Net,ACDC,5,0.176,False,advanced,123124,0.991767454396954,,,,,,,,4.409666019371947,0.9985112577342808,0.926931346189118,0.8563678440261184,0.7518984779141746
Swin U-Net,ACDC,5,0.176,False,advanced,123125,0.9920463055546336,,,,,,,,4.177840511040812,0.9985834571209784,0.9313167171513448,0.8612386039193746,0.7594109212572014
Swin U-Net,ACDC,5,0.176,False,advanced,123126,0.9918666776219084,,,,,,,,4.066016017618329,0.9984475495768942,0.9288781696877174,0.858684313360838,0.7555695465627004
Swin U-Net,ACDC,5,0.176,False,advanced,123127,0.9918681408727524,,,,,,,,4.539437780842827,0.9985020064615012,0.9288508661150824,0.8580050296715558,0.7543065347832393
Swin U-Net,ACDC,5,0.176,False,advanced,123128,0.9919470823296792,,,,,,,,4.352886966562088,0.9985721944068828,0.9299025842435706,0.8605087137900137,0.7583438508213672
Swin U-Net,ACDC,5,0.176,True,advanced,123124,0.987041024515638,,,,,,,,7.80868120988391,0.9966238394696334,0.8592264142320466,0.779475257117487,0.6427164919612124
Swin U-Net,ACDC,5,0.176,True,advanced,123125,0.986780917786492,,,,,,,,7.88221377315289,0.9964022934381984,0.8551117204461368,0.7777705639718516,0.6410193508081453
Swin U-Net,ACDC,5,0.176,True,advanced,123126,0.9862071382340112,,,,,,,,8.836018636442018,0.9962546610459768,0.84763262137354,0.7679189403941143,0.6279085683619132
Swin U-Net,ACDC,5,0.176,True,advanced,123127,0.986812331374232,,,,,,,,7.760334896241974,0.9964632144496702,0.8553911493426498,0.7761217610497259,0.6391194353768257
Swin U-Net,ACDC,5,0.176,True,advanced,123128,0.9872906106564372,,,,,,,,7.17391844801909,0.996750563838252,0.8635547066986691,0.7851385963663441,0.6503927133581883
Swin U-Net,ACDC,20,0.445,False,advanced,123124,0.9929468716215576,,,,,,,,3.842629780881746,0.9988948730650088,0.9427922958514476,0.8760232062613825,0.78204453339925
Swin U-Net,ACDC,20,0.445,False,advanced,123125,0.9929199033528374,,,,,,,,3.9016643880488697,0.9989076074384776,0.942981819839424,0.8758174001343598,0.7817451352388552
Swin U-Net,ACDC,20,0.445,False,advanced,123126,0.992866596568925,,,,,,,,4.155182366765385,0.9987732659178326,0.941582361453792,0.874738858921619,0.7800110382123896
Swin U-Net,ACDC,20,0.445,False,advanced,123127,0.9929254044351244,,,,,,,,3.9921846531979313,0.9989425779022876,0.943088671389804,0.8754190527277945,0.7809727993829423
Swin U-Net,ACDC,20,0.445,False,advanced,123128,0.9930473913978928,,,,,,,,3.9308898546799487,0.9989896847416344,0.9443332757128924,0.8773825290127144,0.7841091973603213
Swin U-Net,ACDC,20,0.445,True,advanced,123124,0.9895349040522344,,,,,,,,6.31001160108054,0.9973653794864908,0.8947065621955265,0.8192198182469599,0.6980681106828216
Swin U-Net,ACDC,20,0.445,True,advanced,123125,0.9894317170844872,,,,,,,,6.48343175110129,0.9974849340088836,0.8949609395199495,0.8194816474905315,0.6984667106264363
Swin U-Net,ACDC,20,0.445,True,advanced,123126,0.9893021730793852,,,,,,,,6.277092324291488,0.9974247510014824,0.8936856303909412,0.8174442030938063,0.695490005648277
Swin U-Net,ACDC,20,0.445,True,advanced,123127,0.989667874657414,,,,,,,,6.151521921106713,0.997665476971642,0.8973021209694866,0.8216543074650128,0.7014587468000336
Swin U-Net,ACDC,20,0.445,True,advanced,123128,0.989463001017089,,,,,,,,6.43838122159297,0.9974696444164834,0.8943055480067557,0.818049871247187,0.6963942191760003
Swin U-Net,ACDC,50,0.572,False,advanced,123124,0.9936646609881172,,,,,,,,3.4264476199177047,0.9991388508377088,0.9522827155340808,0.8870635769776514,0.7993745247089836
Swin U-Net,ACDC,50,0.572,False,advanced,123125,0.9935543985542638,,,,,,,,3.6219447716692392,0.9991365336306084,0.9510135559891272,0.885763652623722,0.7971951266684907
Swin U-Net,ACDC,50,0.572,False,advanced,123126,0.9935747358887792,,,,,,,,3.724409680278456,0.999090895398088,0.9517389169386882,0.8854955175096378,0.7968322318830087
Swin U-Net,ACDC,50,0.572,False,advanced,123127,0.9935964623854886,,,,,,,,3.55092740865358,0.999151946902504,0.9519806358120252,0.8861828318109196,0.7977719139982505
Swin U-Net,ACDC,50,0.572,False,advanced,123128,0.9935529723477448,,,,,,,,3.6158770426066646,0.9991323225829724,0.951225423658364,0.88557352356288,0.7969123404062989
Swin U-Net,ACDC,50,0.572,True,advanced,123124,0.991030902079698,,,,,,,,5.147218394530536,0.9982183346487028,0.9157682409985032,0.8438388939710612,0.7331950167355847
Swin U-Net,ACDC,50,0.572,True,advanced,123125,0.991003933810978,,,,,,,,5.3053248930144905,0.9982019321016904,0.9159021498109322,0.8430251757006403,0.7319807439852045
Swin U-Net,ACDC,50,0.572,True,advanced,123126,0.9910250305541594,,,,,,,,5.13058748030144,0.9982072664463464,0.9156109740870908,0.8430769481142454,0.7321544291634196
Swin U-Net,ACDC,50,0.572,True,advanced,123127,0.9908587571006564,,,,,,,,5.414278803590707,0.998226665785772,0.9132957906479758,0.8418678947460901,0.7302709846955869
Swin U-Net,ACDC,50,0.572,True,advanced,123128,0.9910542955710396,,,,,,,,5.230887993629635,0.9982384614298604,0.9159799508322284,0.8443063297570378,0.733836648866975
Swin U-Net,ACDC,100,0.622,False,advanced,123124,0.9937597722929784,,,,,,,,3.4278928670961206,0.9991307634331364,0.9530213685312798,0.8892592317005975,0.8027810432225628
Swin U-Net,ACDC,100,0.622,False,advanced,123125,0.9937837214491976,,,,,,,,3.420912252843081,0.9991860117708066,0.9531713577412696,0.8895632299405708,0.8033212698658492
Swin U-Net,ACDC,100,0.622,False,advanced,123126,0.9937902968169146,,,,,,,,3.429911261221548,0.9991234268676892,0.9544912472321916,0.889446751908555,0.8032132511322709
Swin U-Net,ACDC,100,0.622,False,advanced,123127,0.9938638112802044,,,,,,,,3.315124152890069,0.9991249904425789,0.9538228009876248,0.8905681187471765,0.8048984691003788
Swin U-Net,ACDC,100,0.622,False,advanced,123128,0.9939126542229344,,,,,,,,3.3878468213406934,0.9991730181135364,0.955275451096722,0.8912939694847468,0.806070601758948
Swin U-Net,ACDC,100,0.622,True,advanced,123124,0.9910668906415958,,,,,,,,5.5086969258021625,0.9980885848546356,0.9159436916835442,0.8439313904681188,0.7334067563062381
Swin U-Net,ACDC,100,0.622,True,advanced,123125,0.9910498317298574,,,,,,,,5.379441907843567,0.998123192209516,0.9157288955922022,0.8435762619530726,0.7327464357613609
Swin U-Net,ACDC,100,0.622,True,advanced,123126,0.9910760405899116,,,,,,,,5.360461125774104,0.998117446519108,0.9160001999032396,0.8441258805150508,0.7335991181514866
Swin U-Net,ACDC,100,0.622,True,advanced,123127,0.9909226770837284,,,,,,,,5.58284373279034,0.9980678748662676,0.9143146954413032,0.8419985558819992,0.7304590854266446
Swin U-Net,ACDC,100,0.622,True,advanced,123128,0.991099359992603,,,,,,,,5.578617358212289,0.9981219672199168,0.9163656377472268,0.8449857953419202,0.7348819466844474
Swin U-Net,ACDC,150,0.67,False,advanced,123124,0.9940278805963604,,,,,,,,3.286714739704879,0.9992444015711032,0.9565876381210352,0.8937794301438867,0.8100352338594714
Swin U-Net,ACDC,150,0.67,False,advanced,123125,0.9940229351789508,,,,,,,,3.250441539706443,0.9992159410109308,0.9561547821578096,0.8930392466748028,0.8088320864688666
Swin U-Net,ACDC,150,0.67,False,advanced,123126,0.9940679625561888,,,,,,,,3.353571602646776,0.9992237925167904,0.9568134924160744,0.8935678698351633,0.8096377466005156
Swin U-Net,ACDC,150,0.67,False,advanced,123127,0.9941000244196192,,,,,,,,3.2842393580286244,0.9992711002312288,0.9572201147108091,0.894600894283728,0.8113543336289967
Swin U-Net,ACDC,150,0.67,False,advanced,123128,0.9941140827410192,,,,,,,,3.30394769090922,0.9992473078336142,0.9576846457164648,0.8943397558008961,0.8109140965418508
Swin U-Net,ACDC,150,0.67,True,advanced,123124,0.9915992361163796,,,,,,,,4.737107703759473,0.9984674709007744,0.9240637997118116,0.852493627750937,0.7458855687351518
Swin U-Net,ACDC,150,0.67,True,advanced,123125,0.9916551360030536,,,,,,,,4.687393854146065,0.9984619920529813,0.9239715297136964,0.8525302599134413,0.7460444125935922
Swin U-Net,ACDC,150,0.67,True,advanced,123126,0.99150277269365,,,,,,,,4.8010775033356845,0.9984078564815068,0.9225908637636496,0.8505647691266008,0.7431396005245617
Swin U-Net,ACDC,150,0.67,True,advanced,123127,0.9917068684031466,,,,,,,,4.665626615768294,0.9985249509221772,0.9252012801962912,0.8543510222654187,0.748795704263705
Swin U-Net,ACDC,150,0.67,True,advanced,123128,0.991654191372762,,,,,,,,4.753120575195799,0.9984493081732438,0.9237718935094732,0.8532068598384258,0.7470845445126377
Swin U-Net,ACDC,200,0.713,False,advanced,123124,0.9938591992617214,,,,,,,,3.445392158051593,0.9991382178059526,0.9541958116747908,0.891278888566421,0.8060734773212745
Swin U-Net,ACDC,200,0.713,False,advanced,123125,0.9939353623942608,,,,,,,,3.33417526410844,0.9991403026087868,0.9536869197488644,0.8923397042923359,0.8078010101486311
Swin U-Net,ACDC,200,0.713,False,advanced,123126,0.9938969659512272,,,,,,,,3.482316231347005,0.9991251832061716,0.9545865733137044,0.8918298920148541,0.8068948408977871
Swin U-Net,ACDC,200,0.713,False,advanced,123127,0.9941248996839674,,,,,,,,3.2797601343597536,0.9991615090994452,0.9569865647814716,0.8951920172759876,0.8123702074995588
Swin U-Net,ACDC,200,0.713,False,advanced,123128,0.9940746861012064,,,,,,,,3.225815642781596,0.999272625330352,0.9567675234998086,0.8946002150331397,0.8114136259346525
Swin U-Net,ACDC,200,0.713,True,advanced,123124,0.9910058045493988,,,,,,,,5.051875853855651,0.9981704612259208,0.91429776407314,0.8416285025221514,0.7297390784373278
