dataset,metric,margin,encoder,pretraining_scheme,pooled,level,pretraining_length,robustness
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,2,100,0.37967225909233093
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,2,100,0.45526546239852905
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,3,100,0.3777851462364197
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,3,100,0.4634862542152405
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,4,100,0.24209363758563995
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,4,100,0.12327000498771667
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,1,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,1,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,2,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,2,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,3,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,3,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,4,100,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,4,100,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,1,100,0.004296452738344669
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,1,100,0.12162087857723236
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,2,100,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,2,100,0.1437811404466629
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,3,100,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,3,100,0.18140707910060883
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,4,100,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,4,100,0.24682237207889557
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,1,100,0.16590464115142822
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,1,100,0.3678140342235565
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,2,100,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,2,100,0.3936414122581482
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,3,100,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,3,100,0.4314000606536865
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,4,100,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,4,100,0.4968223571777344
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,1,100,0.412418007850647
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,1,100,0.6177353262901306
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,2,100,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,2,100,0.6436414122581482
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,3,100,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,3,100,0.6814000606536865
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,4,100,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,4,100,0.7468222975730896
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,1,100,0.6623234152793884
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,1,100,0.8677353262901306
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,2,100,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,2,100,0.8936413526535034
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,3,100,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,3,100,0.9314000606536865
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,4,100,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,4,100,0.9968222975730896
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,1,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,1,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,2,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,3,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,4,150,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,1,150,7.097140041878447e-05
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,1,150,0.02042980305850506
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,2,150,0.004650418646633625
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,3,150,0.00014106968592386693
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,3,150,0.000940105936024338
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,4,150,0.0
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,1,150,0.04878780245780945
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,1,150,0.16010577976703644
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,2,150,0.0030319676734507084
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,2,150,0.12029009312391281
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,3,150,0.010333026759326458
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,3,150,0.04902208596467972
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,4,150,7.164803537307307e-05
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,4,150,0.0003913654654752463
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,1,150,0.2635510563850403
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,1,150,0.37878674268722534
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,2,150,0.15167376399040222
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,2,150,0.3462488651275635
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,3,150,0.09169638901948929
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,3,150,0.2099374681711197
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,4,150,0.02074817195534706
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,4,150,0.0161268450319767
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,1,150,0.512538492679596
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,1,150,0.620730996131897
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,2,150,0.4016210734844208
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,2,150,0.5949413180351257
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,3,150,0.3117876946926117
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,3,150,0.434521347284317
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,4,150,0.2352418601512909
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,4,150,0.11643259227275848
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,1,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,1,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,2,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,3,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,4,150,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,1,150,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,1,150,0.0005971216596662998
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,2,150,4.782415635418147e-05
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,3,150,0.00014109806215856224
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,3,150,0.0008404065738432109
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,4,150,0.0
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,1,150,0.009037036448717117
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,1,150,0.037077415734529495
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,2,150,0.0020931267645210028
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,2,150,0.03406653180718422
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,3,150,0.010341702029109001
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,3,150,0.06069691479206085
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,4,150,7.172042387537658e-05
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,4,150,0.0001569826272316277
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,1,150,0.18364855647087097
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,1,150,0.18012844026088715
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,2,150,0.1415407806634903
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,2,150,0.20491917431354523
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,3,150,0.09173187613487244
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,3,150,0.2480865865945816
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,4,150,0.020751062780618668
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,4,150,0.01321193017065525
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,1,150,0.4330817461013794
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,1,150,0.40625083446502686
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,2,150,0.3914872705936432
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,2,150,0.44631361961364746
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,3,150,0.3118464946746826
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,3,150,0.48823603987693787
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,4,150,0.23525288701057434
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,4,150,0.10952234268188477
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,1,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,1,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,2,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,3,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,4,150,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,1,150,0.05431075766682625
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,1,150,0.18772093951702118
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,2,150,0.18887758255004883
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,3,150,0.22403393685817719
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,4,150,0.24663038551807404
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,1,150,0.2998417019844055
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,1,150,0.4377100467681885
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,2,150,0.43887758255004883
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,3,150,0.474033921957016
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,4,150,0.49663040041923523
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,1,150,0.5498417019844055
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,1,150,0.6877099871635437
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,2,150,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,2,150,0.6888776421546936
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,3,150,0.7240338921546936
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,4,150,0.7466303110122681
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,1,150,0.7998417019844055
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,1,150,0.9377101063728333
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,2,150,3.655417458503507e-05
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,2,150,0.9388776421546936
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,3,150,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,3,150,0.9740338921546936
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,4,150,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,4,150,0.9966304302215576
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,1,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,1,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,2,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,3,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,4,200,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,1,200,7.867112435633317e-05
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,1,200,0.023375140503048897
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,2,200,0.011685130186378956
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,3,200,0.00021588917297776788
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,3,200,0.0020167697221040726
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,4,200,0.0
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,1,200,0.05789517983794212
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,1,200,0.17231982946395874
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,2,200,0.003056670306250453
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,2,200,0.16800791025161743
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,3,200,0.006254774052649736
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,3,200,0.07501493394374847
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,4,200,6.557063170475885e-05
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,4,200,0.00017562342691235244
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,1,200,0.279008686542511
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,1,200,0.39390242099761963
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,2,200,0.1597270369529724
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,2,200,0.40804070234298706
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,3,200,0.06337390094995499
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,3,200,0.25933313369750977
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,4,200,0.023413969203829765
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,4,200,0.01782982051372528
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,1,200,0.528163731098175
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,1,200,0.6364566683769226
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,2,200,0.4097175896167755
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,2,200,0.6579678654670715
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,3,200,0.2680327296257019
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,3,200,0.4932176172733307
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,4,200,0.24070583283901215
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,4,200,0.12285670638084412
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,1,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,1,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,2,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,3,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,4,200,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,1,200,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,1,200,0.0008005590061657131
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,2,200,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,3,200,0.00021594799181912094
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,3,200,0.0028757909312844276
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,4,200,0.0
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,1,200,0.012044769711792469
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,1,200,0.04201115667819977
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,2,200,0.001990924822166562
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,2,200,0.03115169145166874
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,3,200,0.006259681656956673
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,3,200,0.09909422695636749
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,4,200,6.562532507814467e-05
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,4,200,7.838373858248815e-05
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,1,200,0.19858168065547943
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,1,200,0.19276994466781616
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,2,200,0.14598441123962402
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,2,200,0.1991090625524521
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,3,200,0.06340185552835464
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,3,200,0.30999088287353516
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,4,200,0.023420734331011772
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,4,200,0.016297953203320503
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,1,200,0.44820788502693176
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,1,200,0.4214686453342438
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,2,200,0.39596349000930786
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,2,200,0.43997299671173096
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,3,200,0.2680937945842743
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,3,200,0.5557065606117249
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,4,200,0.24072642624378204
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,4,200,0.12068533897399902
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,1,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,1,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,2,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,3,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,4,200,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,1,200,0.1478121429681778
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,1,200,0.21785855293273926
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,2,200,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,2,200,0.2273707538843155
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,3,200,0.23874685168266296
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,4,200,0.2469324916601181
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,1,200,0.3978121280670166
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,1,200,0.46785858273506165
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,2,200,0.0001691576326265931
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,2,200,0.4773707389831543
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,3,200,0.48874685168266296
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,4,200,0.4969325363636017
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,1,200,0.6478121280670166
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,1,200,0.7178585529327393
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,2,200,0.0900065079331398
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,2,200,0.7273707389831543
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,3,200,0.7387468218803406
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,4,200,0.7469324469566345
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,1,200,0.8978121876716614
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,1,200,0.967858612537384
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,2,200,0.33782535791397095
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,2,200,0.9773707985877991
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,3,200,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,3,200,0.9887468814849854
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,4,200,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,4,200,0.9969325065612793
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,1,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,1,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,2,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,2,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,3,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,3,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,4,250,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,1,250,0.00014117224782239646
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,1,250,0.02433418296277523
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,2,250,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,2,250,0.020296555012464523
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,3,250,0.00020455874619074166
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,3,250,0.003142105881124735
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,4,250,4.381660255603492e-05
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,1,250,0.07239537686109543
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,1,250,0.17504943907260895
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,2,250,0.010441380552947521
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,2,250,0.1976228654384613
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,3,250,0.007443029433488846
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,3,250,0.08681244403123856
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,4,250,0.00012684441753663123
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,4,250,0.0027123792096972466
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,1,250,0.3026653528213501
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,1,250,0.3973332345485687
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,2,250,0.21986010670661926
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,2,250,0.4411042034626007
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,3,250,0.08354546874761581
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,3,250,0.27522411942481995
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,4,250,0.03921274468302727
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,4,250,0.036041829735040665
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,1,250,0.5522249937057495
